unique_id,country,site,condition,gender,age,ethnicity,diff_in_mean_ratings_direct,diff_in_mean_ratings_indirect,mean_rating_white_primes_direct,mean_rating_white_primes_indirect,mean_rating_black_primes_direct,mean_rating_black_primes_indirect
PLU73,USA,PLU,low social pressure,male,20,"White, non-Hispanic or Latino",0.3333333333333335,0.4166666666666665,2.8333333333333335,3,2.5,2.5833333333333335
PLU74,USA,PLU,high social pressure,female,18,Asian-American,-0.16666666666666652,-0.125,2.8333333333333335,3.25,3,3.375
PLU75,USA,PLU,low social pressure,female,19,"White, non-Hispanic or Latino",-0.583333333333333,-0.25,2.3333333333333335,2.5416666666666665,2.9166666666666665,2.7916666666666665
PLU76,USA,PLU,high social pressure,female,19,Asian-American,-0.16666666666666652,0.08333333333333348,3,3.7083333333333335,3.1666666666666665,3.625
PLU77,USA,PLU,low social pressure,male,29,"White, non-Hispanic or Latino",-0.25,0.04166666666666696,2.5833333333333335,2.7083333333333335,2.8333333333333335,2.6666666666666665
PLU78,USA,PLU,high social pressure,female,19,"White, non-Hispanic or Latino",0,-0.08333333333333304,3.5833333333333335,2.5833333333333335,3.5833333333333335,2.6666666666666665
PLU79,USA,PLU,low social pressure,male,23,Asian-American,0.25,-0.08333333333333304,3.1666666666666665,2.3333333333333335,2.9166666666666665,2.4166666666666665
PLU80,USA,PLU,high social pressure,female,20,Latino or Hispanic,0,-0.2916666666666665,3,3.0833333333333335,3,3.375
PLU81,USA,PLU,low social pressure,female,19,African-American,-1,-1.2916666666666667,2,1.8333333333333333,3,3.125
PLU82,USA,PLU,high social pressure,female,19,Asian-American,-0.08333333333333348,-0.25,2.4166666666666665,3,2.5,3.25
PLU83,USA,PLU,low social pressure,male,19,Multiracial,0.08333333333333348,-0.08333333333333348,2.8333333333333335,2.6666666666666665,2.75,2.75
PLU84,USA,PLU,high social pressure,male,19,"White, non-Hispanic or Latino",0.3333333333333335,0.2916666666666665,2.5,2.4166666666666665,2.1666666666666665,2.125
PLU85,USA,PLU,low social pressure,female,19,Multiracial,0,-0.375,3,2.7083333333333335,3,3.0833333333333335
PLU86,USA,PLU,high social pressure,female,21,Multiracial,0.08333333333333348,-0.125,3,2.9166666666666665,2.9166666666666665,3.0416666666666665
PLU87,USA,PLU,low social pressure,female,24,Multiracial,0.25,0.375,2.5833333333333335,2.625,2.3333333333333335,2.25
PLU88,USA,PLU,high social pressure,female,17,"White, non-Hispanic or Latino",0.25,-0.04166666666666696,2.5,2.5416666666666665,2.25,2.5833333333333335
PLU89,USA,PLU,low social pressure,female,20,"White, non-Hispanic or Latino",0.5,0.16666666666666652,2.8333333333333335,3.375,2.3333333333333335,3.2083333333333335
PLU90,USA,PLU,high social pressure,male,19,"White, non-Hispanic or Latino",-0.833333333333333,-0.375,2.8333333333333335,2.4166666666666665,3.6666666666666665,2.7916666666666665
PLU91,USA,PLU,low social pressure,female,19,"White, non-Hispanic or Latino",-0.08333333333333348,-0.125,2,2.0833333333333335,2.0833333333333335,2.2083333333333335
PLU92,USA,PLU,high social pressure,female,19,"White, non-Hispanic or Latino",-0.16666666666666652,-0.33333333333333304,2.8333333333333335,2.9583333333333335,3,3.2916666666666665
PLU93,USA,PLU,low social pressure,male,19,Asian-American,0.3333333333333335,-0.20833333333333304,2.75,2.0833333333333335,2.4166666666666665,2.2916666666666665
PLU94,USA,PLU,high social pressure,female,19,Latino or Hispanic,0,0,3,3,3,3
PLU95,USA,PLU,low social pressure,male,19,Other,-0.25,0,2.5,3,2.75,3
PLU96,USA,PLU,high social pressure,male,20,"White, non-Hispanic or Latino",0.4166666666666665,0.25,2.6666666666666665,2.7916666666666665,2.25,2.5416666666666665
PLU97,USA,PLU,low social pressure,female,20,"White, non-Hispanic or Latino",-0.16666666666666652,0.16666666666666652,2.75,2.875,2.9166666666666665,2.7083333333333335
PLU98,USA,PLU,high social pressure,female,19,Latino or Hispanic,0.25,0.125,2.5,2.4583333333333335,2.25,2.3333333333333335
PLU99,USA,PLU,low social pressure,female,19,Asian-American,1.0833333333333335,1.0416666666666667,2.5833333333333335,2.5,1.5,1.4583333333333333
PLU100,USA,PLU,high social pressure,female,18,"White, non-Hispanic or Latino",1.6666666666666667,0.6249999999999998,2.75,2.4166666666666665,1.0833333333333333,1.7916666666666667
PLU101,USA,PLU,low social pressure,female,21,Native Hawaiian and other Pacific Islander,-0.16666666666666652,0.25,2.75,3.8333333333333335,2.9166666666666665,3.5833333333333335
PLU102,USA,PLU,high social pressure,female,19,"White, non-Hispanic or Latino",-0.16666666666666652,-0.08333333333333348,2.3333333333333335,2.0416666666666665,2.5,2.125
PLU103,USA,PLU,low social pressure,male,18,"White, non-Hispanic or Latino",0,-0.125,2.3333333333333335,2.3333333333333335,2.3333333333333335,2.4583333333333335
PLU104,USA,PLU,high social pressure,male,19,"White, non-Hispanic or Latino",0.08333333333333304,0,2.9166666666666665,2.625,2.8333333333333335,2.625
PLU105,USA,PLU,low social pressure,male,19,Asian-American,0.2500000000000002,0.16666666666666652,2.0833333333333335,2.5416666666666665,1.8333333333333333,2.375
PLU106,USA,PLU,high social pressure,female,19,Native American and Alaskan Native,-0.08333333333333304,-0.04166666666666652,2.3333333333333335,2.75,2.4166666666666665,2.7916666666666665
PLU107,USA,PLU,low social pressure,male,18,Multiracial,-0.08333333333333348,-0.08333333333333348,2.1666666666666665,2.375,2.25,2.4583333333333335
PLU108,USA,PLU,high social pressure,female,19,"White, non-Hispanic or Latino",0.08333333333333348,-0.33333333333333304,2.25,2.0833333333333335,2.1666666666666665,2.4166666666666665
PLU109,USA,PLU,low social pressure,female,19,"White, non-Hispanic or Latino",0,0.04166666666666652,3.8333333333333335,3.375,3.8333333333333335,3.3333333333333335
PLU110,USA,PLU,high social pressure,female,19,"White, non-Hispanic or Latino",0.08333333333333348,0.04166666666666652,2.8333333333333335,2.5,2.75,2.4583333333333335
PLU111,USA,PLU,low social pressure,female,18,Multiracial,-0.41666666666666696,-0.375,2.6666666666666665,3.4583333333333335,3.0833333333333335,3.8333333333333335
PLU112,USA,PLU,high social pressure,male,21,Native Hawaiian and other Pacific Islander,-0.08333333333333348,-0.04166666666666652,2.1666666666666665,2.5833333333333335,2.25,2.625
PLU113,USA,PLU,low social pressure,female,19,Multiracial,-0.5833333333333335,-0.375,2.4166666666666665,2.5,3,2.875
PLU114,USA,PLU,high social pressure,female,19,"White, non-Hispanic or Latino",-0.16666666666666652,0,2.5833333333333335,3,2.75,3
PLU115,USA,PLU,low social pressure,male,35,African-American,0,0.08333333333333348,4,4,4,3.9166666666666665
PLU116,USA,PLU,high social pressure,female,19,"White, non-Hispanic or Latino",0.16666666666666652,0,2.75,2.75,2.5833333333333335,2.75
PLU117,USA,PLU,low social pressure,female,18,"White, non-Hispanic or Latino",0.16666666666666696,-0.04166666666666652,2.5833333333333335,2.625,2.4166666666666665,2.6666666666666665
PLU118,USA,PLU,high social pressure,female,19,"White, non-Hispanic or Latino",-0.5833333333333335,-0.625,2,2.4166666666666665,2.5833333333333335,3.0416666666666665
PLU218,USA,PLU,high social pressure,female,20,Latino or Hispanic,-0.6666666666666667,-0.375,1.6666666666666667,2.375,2.3333333333333335,2.75
PLU119,USA,PLU,low social pressure,female,30,"White, non-Hispanic or Latino",-0.08333333333333304,-0.125,2.3333333333333335,2.875,2.4166666666666665,3
PLU120,USA,PLU,high social pressure,female,22,"White, non-Hispanic or Latino",0.25,-0.08333333333333348,3.0833333333333335,3.0416666666666665,2.8333333333333335,3.125
PLU121,USA,PLU,low social pressure,female,22,"White, non-Hispanic or Latino",-0.08333333333333348,-0.16666666666666652,2.9166666666666665,2.625,3,2.7916666666666665
PLU122,USA,PLU,high social pressure,male,18,"White, non-Hispanic or Latino",-0.41666666666666696,0.08333333333333348,2.1666666666666665,2.9583333333333335,2.5833333333333335,2.875
PLU123,USA,PLU,low social pressure,female,21,"White, non-Hispanic or Latino",0.7500000000000002,0.75,2.5833333333333335,2.9166666666666665,1.8333333333333333,2.1666666666666665
PLU124,USA,PLU,high social pressure,female,21,African-American,-1,-0.3333333333333335,2,2.125,3,2.4583333333333335
PLU125,USA,PLU,low social pressure,female,18,"White, non-Hispanic or Latino",-0.08333333333333304,-0.625,2.3333333333333335,2.3333333333333335,2.4166666666666665,2.9583333333333335
PLU126,USA,PLU,high social pressure,male,19,"White, non-Hispanic or Latino",-0.25,-0.25,2.5833333333333335,2.5833333333333335,2.8333333333333335,2.8333333333333335
PLU127,USA,PLU,low social pressure,male,23,"White, non-Hispanic or Latino",-0.16666666666666696,-0.25,2.1666666666666665,2.2083333333333335,2.3333333333333335,2.4583333333333335
PLU128,USA,PLU,high social pressure,female,19,Multiracial,-1.2499999999999998,-0.4583333333333335,1.6666666666666667,2.4166666666666665,2.9166666666666665,2.875
PLU129,USA,PLU,low social pressure,female,18,"White, non-Hispanic or Latino",-0.08333333333333348,-0.04166666666666652,3,3.5833333333333335,3.0833333333333335,3.625
PLU130,USA,PLU,high social pressure,male,23,Asian-American,-0.16666666666666696,-0.08333333333333348,2.6666666666666665,2.6666666666666665,2.8333333333333335,2.75
PLU131,USA,PLU,low social pressure,female,18,"White, non-Hispanic or Latino",0.3333333333333335,0.20833333333333348,2.75,2.9583333333333335,2.4166666666666665,2.75
PLU132,USA,PLU,high social pressure,female,21,Native American and Alaskan Native,-0.16666666666666652,-0.04166666666666696,2.5833333333333335,2.7916666666666665,2.75,2.8333333333333335
PLU133,USA,PLU,low social pressure,female,20,"White, non-Hispanic or Latino",-0.16666666666666696,0,2.6666666666666665,2.7916666666666665,2.8333333333333335,2.7916666666666665
PLU134,USA,PLU,high social pressure,male,18,"White, non-Hispanic or Latino",-0.33333333333333304,-0.5,2.3333333333333335,2.4166666666666665,2.6666666666666665,2.9166666666666665
PLU135,USA,PLU,low social pressure,female,18,Asian-American,0.33333333333333326,0.375,2,3.0833333333333335,1.6666666666666667,2.7083333333333335
PLU136,USA,PLU,high social pressure,male,19,"White, non-Hispanic or Latino",0.08333333333333304,0,2.4166666666666665,2.7916666666666665,2.3333333333333335,2.7916666666666665
PLU137,USA,PLU,low social pressure,female,18,"White, non-Hispanic or Latino",0.16666666666666652,0.125,2.75,3.0416666666666665,2.5833333333333335,2.9166666666666665
PLU138,USA,PLU,high social pressure,male,26,Asian-American,0.75,0.125,2.9166666666666665,3,2.1666666666666665,2.875
PLU139,USA,PLU,low social pressure,female,19,"White, non-Hispanic or Latino",-0.5,-0.4166666666666665,2.4166666666666665,2.625,2.9166666666666665,3.0416666666666665
PLU140,USA,PLU,high social pressure,female,19,Asian-American,0.25,-0.16666666666666652,2.6666666666666665,2.625,2.4166666666666665,2.7916666666666665
PLU141,USA,PLU,low social pressure,female,26,Asian-American,0,-0.04166666666666652,3,3.9583333333333335,3,4
PLU201,USA,PLU,low social pressure,female,19,"White, non-Hispanic or Latino",-0.5833333333333335,0,2.1666666666666665,2.9583333333333335,2.75,2.9583333333333335
PLU301,USA,PLU,low social pressure,female,19,"White, non-Hispanic or Latino",0.33333333333333304,-0.125,3.1666666666666665,3,2.8333333333333335,3.125
PLU401,USA,PLU,low social pressure,other,20,Multiracial,-0.833333333333333,-0.16666666666666652,2.3333333333333335,2.5833333333333335,3.1666666666666665,2.75
PLU501,USA,PLU,low social pressure,female,18,"White, non-Hispanic or Latino",0,-0.08333333333333326,2,1.375,2,1.4583333333333333
PLU601,USA,PLU,low social pressure,male,18,Multiracial,0.3333333333333335,0.04166666666666652,2.5,2.5,2.1666666666666665,2.4583333333333335
PLU202,USA,PLU,high social pressure,female,18,"White, non-Hispanic or Latino",0.41666666666666674,0.41666666666666674,1.5,1.6666666666666667,1.0833333333333333,1.25
PLU302,USA,PLU,high social pressure,male,18,Multiracial,0.08333333333333348,0.16666666666666652,2.5833333333333335,2.875,2.5,2.7083333333333335
PLU402,USA,PLU,high social pressure,female,18,Asian-American,-0.08333333333333304,-0.16666666666666696,2.0833333333333335,2.6666666666666665,2.1666666666666665,2.8333333333333335
PLU502,USA,PLU,high social pressure,female,19,"White, non-Hispanic or Latino",-0.25,0.04166666666666652,2,3,2.25,2.9583333333333335
PLU602,USA,PLU,high social pressure,female,18,"White, non-Hispanic or Latino",0.08333333333333304,-0.16666666666666696,2.4166666666666665,2.5416666666666665,2.3333333333333335,2.7083333333333335
PLU203,USA,PLU,low social pressure,male,18,"White, non-Hispanic or Latino",0.33333333333333304,-0.125,2.6666666666666665,2.5416666666666665,2.3333333333333335,2.6666666666666665
PLU303,USA,PLU,low social pressure,female,19,"White, non-Hispanic or Latino",0.4166666666666665,0.08333333333333304,2.75,2.6666666666666665,2.3333333333333335,2.5833333333333335
PLU403,USA,PLU,low social pressure,female,20,"White, non-Hispanic or Latino",0,0.08333333333333348,2.9166666666666665,3.2083333333333335,2.9166666666666665,3.125
PLU503,USA,PLU,low social pressure,other,18,Asian-American,0.3333333333333335,-0.08333333333333348,2.5833333333333335,2.7916666666666665,2.25,2.875
PLU603,USA,PLU,low social pressure,female,19,"White, non-Hispanic or Latino",0.25,0.08333333333333348,2.6666666666666665,2.625,2.4166666666666665,2.5416666666666665
PLU4,USA,PLU,high social pressure,female,18,Latino or Hispanic,-0.5,-0.375,2.25,2.4583333333333335,2.75,2.8333333333333335
PLU304,USA,PLU,high social pressure,female,19,"White, non-Hispanic or Latino",-0.16666666666666696,-0.125,2.9166666666666665,2.875,3.0833333333333335,3
PLU404,USA,PLU,high social pressure,female,19,"White, non-Hispanic or Latino",0.41666666666666696,-0.125,3.0833333333333335,3.0833333333333335,2.6666666666666665,3.2083333333333335
PLU504,USA,PLU,high social pressure,female,18,"White, non-Hispanic or Latino",0.08333333333333304,0,2.1666666666666665,3.0833333333333335,2.0833333333333335,3.0833333333333335
PLU5,USA,PLU,low social pressure,male,over 45,African-American,-0.33333333333333304,-0.375,2.3333333333333335,2.25,2.6666666666666665,2.625
PLU205,USA,PLU,low social pressure,female,19,"White, non-Hispanic or Latino",0.4166666666666665,-0.33333333333333304,3,2.5833333333333335,2.5833333333333335,2.9166666666666665
PLU305,USA,PLU,low social pressure,male,19,"White, non-Hispanic or Latino",-0.08333333333333348,0,2.75,3,2.8333333333333335,3
PLU405,USA,PLU,low social pressure,female,19,"White, non-Hispanic or Latino",0.16666666666666696,-0.20833333333333348,2.8333333333333335,3,2.6666666666666665,3.2083333333333335
PLU505,USA,PLU,low social pressure,female,18,"White, non-Hispanic or Latino",0,0.41666666666666696,2.3333333333333335,2.5833333333333335,2.3333333333333335,2.1666666666666665
PLU605,USA,PLU,low social pressure,female,18,"White, non-Hispanic or Latino",-0.16666666666666696,-0.5416666666666665,2.4166666666666665,2.5,2.5833333333333335,3.0416666666666665
PLU6,USA,PLU,high social pressure,male,18,"White, non-Hispanic or Latino",-0.08333333333333348,0.04166666666666652,2.4166666666666665,3,2.5,2.9583333333333335
PLU206,USA,PLU,high social pressure,female,20,Asian-American,-0.16666666666666652,0,3.75,3.9166666666666665,3.9166666666666665,3.9166666666666665
PLU306,USA,PLU,high social pressure,female,18,Native Hawaiian and other Pacific Islander,0,0,3,3,3,3
PLU406,USA,PLU,high social pressure,female,18,"White, non-Hispanic or Latino",0.16666666666666696,0.16666666666666652,2.5833333333333335,2.875,2.4166666666666665,2.7083333333333335
PLU506,USA,PLU,high social pressure,male,18,Asian-American,0,-0.25,2.75,2.4166666666666665,2.75,2.6666666666666665
PLU606,USA,PLU,high social pressure,female,18,"White, non-Hispanic or Latino",-0.41666666666666696,-0.08333333333333348,2.4166666666666665,2.9166666666666665,2.8333333333333335,3
PLU7,USA,PLU,low social pressure,male,18,"White, non-Hispanic or Latino",-0.41666666666666696,0.04166666666666652,2.6666666666666665,2.7916666666666665,3.0833333333333335,2.75
PLU207,USA,PLU,low social pressure,female,18,Native Hawaiian and other Pacific Islander,0,-0.04166666666666652,2.0833333333333335,2.9583333333333335,2.0833333333333335,3
PLU307,USA,PLU,low social pressure,female,18,Latino or Hispanic,0.583333333333333,0.6666666666666665,2.6666666666666665,2.875,2.0833333333333335,2.2083333333333335
PLU407,USA,PLU,low social pressure,female,18,"White, non-Hispanic or Latino",0,-0.3333333333333335,2.6666666666666665,3.1666666666666665,2.6666666666666665,3.5
PLU507,USA,PLU,low social pressure,female,18,Latino or Hispanic,-0.08333333333333348,0.24999999999999978,1.0833333333333333,2.0416666666666665,1.1666666666666667,1.7916666666666667
PLU607,USA,PLU,low social pressure,female,18,"White, non-Hispanic or Latino",0.08333333333333348,-0.20833333333333304,2.5833333333333335,2.0833333333333335,2.5,2.2916666666666665
PLU8,USA,PLU,high social pressure,female,20,Latino or Hispanic,-0.8333333333333335,-0.5416666666666665,2.1666666666666665,1.75,3,2.2916666666666665
PLU208,USA,PLU,high social pressure,female,19,Asian-American,-0.25,0.04166666666666652,2.25,2.625,2.5,2.5833333333333335
PLU308,USA,PLU,high social pressure,female,18,Latino or Hispanic,-0.08333333333333348,-0.04166666666666652,2.1666666666666665,1.4166666666666667,2.25,1.4583333333333333
PLU408,USA,PLU,high social pressure,female,18,African-American,-0.75,0,3.25,3,4,3
PLU508,USA,PLU,high social pressure,female,21,"White, non-Hispanic or Latino",0,0,2.3333333333333335,2.5833333333333335,2.3333333333333335,2.5833333333333335
PLU9,USA,PLU,low social pressure,male,22,"White, non-Hispanic or Latino",-0.16666666666666652,0.16666666666666652,2.5833333333333335,3,2.75,2.8333333333333335
PLU209,USA,PLU,low social pressure,male,19,"White, non-Hispanic or Latino",0.08333333333333304,-0.25,2.1666666666666665,2.3333333333333335,2.0833333333333335,2.5833333333333335
PLU309,USA,PLU,low social pressure,female,20,"White, non-Hispanic or Latino",-0.08333333333333348,0.2916666666666665,2.25,2.5,2.3333333333333335,2.2083333333333335
PLU409,USA,PLU,low social pressure,female,18,Asian-American,0.16666666666666696,0.16666666666666696,2.8333333333333335,3.3333333333333335,2.6666666666666665,3.1666666666666665
PLU10,USA,PLU,high social pressure,female,19,"White, non-Hispanic or Latino",-0.25,-0.08333333333333348,2.9166666666666665,3.7916666666666665,3.1666666666666665,3.875
PLU1000,USA,PLU,high social pressure,female,18,Multiracial,-0.08333333333333304,0,2.3333333333333335,2.6666666666666665,2.4166666666666665,2.6666666666666665
